action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,449042,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccc(NS(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '9.99', 'le': '0.20', 'lle': '0.03', 'sei': '4.75'}",CHEMBL53688,,CHEMBL53688,5.70,0,http://www.openphacts.org/units/Nanomolar,86853,=,1,1,=,,IC50,nM,,2000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.0
,,452960,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '12.90', 'le': '0.25', 'lle': '-0.61', 'sei': '9.32'}",CHEMBL53746,,CHEMBL53746,6.89,0,http://www.openphacts.org/units/Nanomolar,86860,=,1,1,=,,IC50,nM,,130.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.13
,,452966,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccc(C3CCCC3)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '12.36', 'le': '0.24', 'lle': '-1.22', 'sei': '9.13'}",CHEMBL50680,,CHEMBL50680,6.75,0,http://www.openphacts.org/units/Nanomolar,86859,=,1,1,=,,IC50,nM,,180.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.18
,,455650,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccc(C)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '11.36', 'le': '0.22', 'lle': '-1.02', 'sei': '7.56'}",CHEMBL54197,,CHEMBL54197,5.58,0,http://www.openphacts.org/units/Nanomolar,86862,=,1,1,=,,IC50,nM,,2600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.6
,,458379,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '11.88', 'le': '0.24', 'lle': '0.89', 'sei': '6.11'}",CHEMBL52633,,CHEMBL52633,6.60,0,http://www.openphacts.org/units/Nanomolar,86854,=,1,1,=,,IC50,nM,,250.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.25
,,460798,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '12.28', 'le': '0.24', 'lle': '-0.35', 'sei': '8.24'}",CHEMBL300026,,CHEMBL300026,6.09,0,http://www.openphacts.org/units/Nanomolar,86857,=,1,1,=,,IC50,nM,,820.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.82
,,467258,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(c2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2)S1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,,CHEMBL50259,,CHEMBL50259,,0,http://www.openphacts.org/units/Nanomolar,86868,>,1,1,>,,IC50,nM,,15000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,15.0
,,470029,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc(C2SC(=O)NC2=O)cc1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '11.23', 'le': '0.22', 'lle': '-1.17', 'sei': '7.48'}",CHEMBL301156,,CHEMBL301156,5.52,0,http://www.openphacts.org/units/Nanomolar,86866,=,1,1,=,,IC50,nM,,3000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,3.0
,,470035,[],CHEMBL757883,In vitro binding affinity against human PPAR gamma (peroxisome proliferator-activated gamma receptor),B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1136397,Bioorg Med Chem Lett,2003.0,"{'bei': '18.47', 'le': '0.36', 'lle': '4.11', 'sei': '9.23'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,6.60,0,http://www.openphacts.org/units/Nanomolar,86851,=,1,1,=,,IC50,nM,,250.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.25
,,541035,[],CHEMBL759456,Inhibitory concentration of the PPAR gamma),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CCc2c(-c3ccccc3)[nH]c3ccc(CC(=O)O)cc23)cc1,,,CHEMBL1132133,Bioorg Med Chem Lett,1999.0,"{'bei': '18.94', 'le': '0.34', 'lle': '2.04', 'sei': '11.72'}",CHEMBL320553,,CHEMBL320553,7.30,0,http://www.openphacts.org/units/Nanomolar,212861,=,1,1,=,,IC50,nM,,50.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,50.0
,,553644,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1ccccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '17.51', 'le': '0.33', 'lle': '2.68', 'sei': '8.76'}",CHEMBL122417,,CHEMBL122417,6.47,0,http://www.openphacts.org/units/Nanomolar,224485,=,1,1,=,,IC50,nM,,340.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.34
,,554844,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C=C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '14.23', 'le': '0.27', 'lle': '-0.04', 'sei': '10.56'}",CHEMBL117738,,CHEMBL117738,6.82,0,http://www.openphacts.org/units/Nanomolar,224487,=,1,1,=,,IC50,nM,,150.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.15
,,554852,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCC(C)(C)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '12.00', 'le': '0.22', 'lle': '-0.73', 'sei': '7.79'}",CHEMBL119066,,CHEMBL119066,5.75,0,http://www.openphacts.org/units/Nanomolar,224491,=,1,1,=,,IC50,nM,,1760.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.76
,,559698,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCC(O)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '14.43', 'le': '0.27', 'lle': '1.93', 'sei': '7.17'}",CHEMBL116774,,CHEMBL116774,6.75,0,http://www.openphacts.org/units/Nanomolar,224479,=,1,1,=,,IC50,nM,,180.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.18
,,561787,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '15.37', 'le': '0.30', 'lle': '1.21', 'sei': '10.06'}",CHEMBL120570,,CHEMBL120570,7.43,0,http://www.openphacts.org/units/Nanomolar,224494,=,1,1,=,,IC50,nM,,37.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.037
,,563070,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '15.17', 'le': '0.29', 'lle': '0.94', 'sei': '9.81'}",CHEMBL94306,,CHEMBL94306,7.24,1,http://www.openphacts.org/units/Nanomolar,224477,=,1,1,=,,IC50,nM,,57.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.057
,,567738,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(OC2CCCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '14.21', 'le': '0.28', 'lle': '0.46', 'sei': '9.57'}",CHEMBL118753,,CHEMBL118753,7.07,0,http://www.openphacts.org/units/Nanomolar,224498,=,1,1,=,,IC50,nM,,85.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.085
,,567744,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(-c2noc3ccccc23)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '14.97', 'le': '0.29', 'lle': '1.20', 'sei': '8.30'}",CHEMBL418874,,CHEMBL418874,7.52,0,http://www.openphacts.org/units/Nanomolar,224493,=,1,1,=,,IC50,nM,,30.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.03
,,569136,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(OC2CCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '15.33', 'le': '0.30', 'lle': '1.37', 'sei': '9.75'}",CHEMBL118169,,CHEMBL118169,7.20,0,http://www.openphacts.org/units/Nanomolar,224495,=,1,1,=,,IC50,nM,,63.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.063
,,570448,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(-c2ccccc2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '14.25', 'le': '0.26', 'lle': '0.89', 'sei': '8.59'}",CHEMBL280293,,CHEMBL280293,6.35,0,http://www.openphacts.org/units/Nanomolar,224483,=,1,1,=,,IC50,nM,,450.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.45
,,575298,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C(=O)c2ccc(Cl)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '13.06', 'le': '0.26', 'lle': '0.44', 'sei': '8.37'}",CHEMBL117578,,CHEMBL117578,6.84,0,http://www.openphacts.org/units/Nanomolar,224497,=,1,1,=,,IC50,nM,,144.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.144
,,575304,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCC(=O)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '12.75', 'le': '0.24', 'lle': '0.92', 'sei': '6.53'}",CHEMBL419768,,CHEMBL419768,5.94,0,http://www.openphacts.org/units/Nanomolar,224480,=,1,1,=,,IC50,nM,,1160.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.16
,,576574,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '13.30', 'le': '0.25', 'lle': '-0.04', 'sei': '8.39'}",CHEMBL118251,,CHEMBL118251,6.19,0,http://www.openphacts.org/units/Nanomolar,224482,=,1,1,=,,IC50,nM,,640.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.64
,,579010,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCOCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '13.50', 'le': '0.25', 'lle': '1.43', 'sei': '7.37'}",CHEMBL117918,,CHEMBL117918,6.12,0,http://www.openphacts.org/units/Nanomolar,224490,=,1,1,=,,IC50,nM,,750.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.75
,,580291,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '13.97', 'le': '0.26', 'lle': '0.47', 'sei': '8.54'}",CHEMBL118756,,CHEMBL118756,6.31,0,http://www.openphacts.org/units/Nanomolar,224484,=,1,1,=,,IC50,nM,,490.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.49
,,586336,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C(=O)C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '14.51', 'le': '0.28', 'lle': '0.92', 'sei': '8.81'}",CHEMBL119496,,CHEMBL119496,7.19,0,http://www.openphacts.org/units/Nanomolar,224478,=,1,1,=,,IC50,nM,,64.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.064
,,587602,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C(=O)c2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '15.77', 'le': '0.30', 'lle': '1.98', 'sei': '9.45'}",CHEMBL331071,,CHEMBL331071,7.72,0,http://www.openphacts.org/units/Nanomolar,224496,=,1,1,=,,IC50,nM,,19.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.019
,,588811,[],CHEMBL762531,Initial binding affinity against PPAR-gamma receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1130725,Bioorg Med Chem Lett,1998.0,"{'bei': '21.05', 'le': '0.41', 'lle': '5.03', 'sei': '10.52'}",CHEMBL121106,,CHEMBL121106,7.52,0,http://www.openphacts.org/units/Nanomolar,230624,=,1,1,=,,IC50,nM,,30.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.03
,,588812,[],CHEMBL762530,Final binding affinity against PPAR-gamma receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1130725,Bioorg Med Chem Lett,1998.0,"{'bei': '20.20', 'le': '0.39', 'lle': '4.73', 'sei': '10.10'}",CHEMBL121106,,CHEMBL121106,7.22,0,http://www.openphacts.org/units/Nanomolar,230624,=,1,1,=,,IC50,nM,,60.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.06
,,588813,[],CHEMBL762531,Initial binding affinity against PPAR-gamma receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1130725,Bioorg Med Chem Lett,1998.0,"{'bei': '15.94', 'le': '0.31', 'lle': '3.21', 'sei': '7.97'}",CHEMBL333304,,CHEMBL333304,5.70,0,http://www.openphacts.org/units/Nanomolar,230625,=,1,1,=,,IC50,nM,,2000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,2.0
,,588814,[],CHEMBL762530,Final binding affinity against PPAR-gamma receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1130725,Bioorg Med Chem Lett,1998.0,"{'bei': '20.43', 'le': '0.40', 'lle': '4.81', 'sei': '10.21'}",CHEMBL333304,,CHEMBL333304,7.30,0,http://www.openphacts.org/units/Nanomolar,230625,=,1,1,=,,IC50,nM,,50.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.05
,,590148,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(CC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '15.01', 'le': '0.29', 'lle': '0.60', 'sei': '11.19'}",CHEMBL122418,,CHEMBL122418,7.23,0,http://www.openphacts.org/units/Nanomolar,224486,=,1,1,=,,IC50,nM,,59.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.059
,,590156,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCCC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '13.66', 'le': '0.25', 'lle': '0.52', 'sei': '8.09'}",CHEMBL117165,,CHEMBL117165,5.97,0,http://www.openphacts.org/units/Nanomolar,224481,=,1,1,=,,IC50,nM,,1060.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,1.06
,,591488,[],CHEMBL759453,In vitro binding affinity against human peroxisome proliferator activated receptor gamma,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(C2CCC(F)(F)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,,CHEMBL1136294,Bioorg Med Chem Lett,2003.0,"{'bei': '12.86', 'le': '0.24', 'lle': '0.18', 'sei': '8.49'}",CHEMBL332018,,CHEMBL332018,6.27,0,http://www.openphacts.org/units/Nanomolar,224492,=,1,1,=,,IC50,nM,,540.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,0.54
,,836253,[],CHEMBL759450,Binding affinity of compound to human peroxisome proliferator-activated receptor gamma was determined by competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1135028,Bioorg Med Chem Lett,2002.0,,CHEMBL115604,,CHEMBL115604,,0,http://www.openphacts.org/units/Nanomolar,213525,>,1,1,>,,IC50,nM,,50000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,50.0
,,846101,[],CHEMBL759450,Binding affinity of compound to human peroxisome proliferator-activated receptor gamma was determined by competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H](Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1135028,Bioorg Med Chem Lett,2002.0,"{'bei': '10.64', 'le': '0.21', 'lle': '0.06', 'sei': '5.76'}",CHEMBL107789,,CHEMBL107789,4.36,0,http://www.openphacts.org/units/Nanomolar,213526,=,1,1,=,,IC50,nM,,44000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,uM,UO_0000065,,44.0
,,907914,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2ccc(C)cc2)c1=O,,,CHEMBL1145902,J Med Chem,2003.0,"{'bei': '11.76', 'le': '0.22', 'lle': '1.08', 'sei': '6.15'}",CHEMBL149676,,CHEMBL149676,5.31,0,http://www.openphacts.org/units/Nanomolar,289129,=,1,1,=,,IC50,nM,,4900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,4900.0
,,924270,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(C)c2=O)cc1C,,,CHEMBL1145902,J Med Chem,2003.0,"{'bei': '13.19', 'le': '0.25', 'lle': '2.11', 'sei': '6.68'}",CHEMBL344282,,CHEMBL344282,5.77,0,http://www.openphacts.org/units/Nanomolar,289125,=,1,1,=,,IC50,nM,,1700.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,1700.0
,,927129,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCN(CCc1ccc(SC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,,,CHEMBL1145902,J Med Chem,2003.0,"{'bei': '12.71', 'le': '0.25', 'lle': '-0.71', 'sei': '8.99'}",CHEMBL278590,GSK-9578,CHEMBL278590,6.26,0,http://www.openphacts.org/units/Nanomolar,289131,=,1,1,=,,IC50,nM,,550.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,550.0
,,927135,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)nc2O)cc1,,,CHEMBL1145902,J Med Chem,2003.0,"{'bei': '12.67', 'le': '0.24', 'lle': '1.43', 'sei': '5.32'}",CHEMBL424133,LY-518674,CHEMBL424133,5.19,0,http://www.openphacts.org/units/Nanomolar,289122,=,1,1,=,,IC50,nM,,6500.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,6500.0
,,928645,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(CC(=O)O)c2=O)cc1,,,CHEMBL1145902,J Med Chem,2003.0,"{'bei': '10.91', 'le': '0.20', 'lle': '2.20', 'sei': '4.13'}",CHEMBL147086,,CHEMBL147086,5.10,0,http://www.openphacts.org/units/Nanomolar,289123,=,1,1,=,,IC50,nM,,7900.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,7900.0
,,936974,[],CHEMBL759455,Inhibitory activity of compound against the binding of human Peroxisome proliferator activated receptor gamma was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2cccc(OC)c2)c1=O,,,CHEMBL1145902,J Med Chem,2003.0,"{'bei': '11.14', 'le': '0.21', 'lle': '1.28', 'sei': '5.45'}",CHEMBL345721,,CHEMBL345721,5.21,0,http://www.openphacts.org/units/Nanomolar,289120,=,1,1,=,,IC50,nM,,6200.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,IC50,nM,UO_0000065,,6200.0
